"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
2043,0.702,0.001,0.008,0.104,0.185
2044,0.28,0.001,0.047,0.468,0.204
2045,0.246,0,0.028,0.456,0.27
2046,0.39,0,0.035,0.46,0.115
2047,0.478,0.003,0.034,0.118,0.367
2048,0.49,0,0.013,0.423,0.074
2049,0.008,0.023,0.153,0.006,0.81
2050,0.471,0,0.027,0.162,0.34
2051,0.019,0.048,0.099,0.308,0.526
2052,0.214,0.002,0.066,0.496,0.222
2053,0.126,0.006,0.101,0.065,0.702
2054,0.771,0.001,0.007,0.148,0.073
2055,0.305,0.002,0.072,0.503,0.118
2056,0.072,0.007,0.165,0.398,0.358
2057,0.641,0,0.004,0.305,0.05
2058,0.002,0.049,0.057,0,0.892
2059,0.649,0,0,0.106,0.245
2060,0.972,0,0,0.014,0.014
2061,0.509,0,0.01,0.309,0.172
2062,0.512,0.012,0.03,0.014,0.432
2063,0.164,0.036,0.022,0.035,0.743
2064,0.577,0,0.028,0.268,0.127
2065,0.235,0,0.021,0.101,0.643
2066,0.033,0.004,0.13,0.318,0.515
2067,0.096,0.002,0.163,0.433,0.306
2068,0.209,0.082,0.094,0.06,0.555
2069,0.054,0.004,0.271,0.242,0.429
2070,0.727,0,0.011,0.067,0.195
2071,0.502,0.003,0.02,0.113,0.362
2072,0.514,0.006,0.051,0.11,0.319
2073,0.304,0.003,0.032,0.233,0.428
2074,0.594,0,0.015,0.246,0.145
2075,0.376,0,0.021,0.426,0.177
2076,0.368,0,0.033,0.528,0.071
2077,0,0.022,0.16,0.019,0.799
2078,0.211,0.001,0.064,0.11,0.614
2079,0.554,0,0.05,0.147,0.249
2080,0.562,0.001,0.017,0.232,0.188
2081,0.309,0.001,0.151,0.446,0.093
2082,0.319,0,0.045,0.413,0.223
2083,0.687,0.004,0.011,0.061,0.237
2084,0.115,0.008,0.154,0.404,0.319
2085,0.619,0,0.048,0.261,0.072
2086,0.902,0,0.003,0.066,0.029
2087,0.309,0.001,0.022,0.528,0.14
2088,0.874,0,0.007,0.088,0.031
2089,0.001,0.009,0.044,0.005,0.941
2090,0.823,0.001,0.001,0.14,0.035
2091,0.045,0.006,0.037,0.367,0.545
2092,0.002,0.021,0.052,0.01,0.915
2093,0.905,0,0.007,0.017,0.071
2094,0.003,0.057,0.029,0.056,0.855
2095,0.336,0,0.041,0.43,0.193
2096,0.004,0.014,0.063,0.017,0.902
2097,0.524,0,0.021,0.378,0.077
2098,0.017,0.023,0.176,0.008,0.776
2099,0.012,0.034,0.274,0.036,0.644
2100,0.52,0.001,0.02,0.282,0.177
2101,0.004,0.009,0.17,0.015,0.802
2102,0.008,0.052,0.133,0.165,0.642
2103,0.82,0,0.01,0.013,0.157
2104,0.005,0.037,0.554,0.048,0.356
2105,0.06,0.009,0.119,0.409,0.403
2106,0.948,0,0.003,0.027,0.022
2107,0.207,0.002,0.093,0.524,0.174
2108,0.747,0.002,0.027,0.022,0.202
2109,0.572,0,0.009,0.322,0.097
2110,0.353,0.004,0.134,0.331,0.178
2111,0.644,0,0.003,0.299,0.054
2112,0.026,0.038,0.376,0.034,0.526
2113,0.285,0.004,0.044,0.451,0.216
2114,0.606,0.005,0.027,0.116,0.246
2115,0.072,0.001,0.051,0.218,0.658
2116,0.534,0,0.043,0.258,0.165
2117,0.348,0,0.043,0.389,0.22
2118,0.389,0.002,0.09,0.44,0.079
2119,0.176,0,0.012,0.578,0.234
2120,0.41,0.003,0.018,0.135,0.434
2121,0.261,0.001,0.033,0.391,0.314
2122,0.611,0.015,0.028,0.28,0.066
2123,0.152,0,0.026,0.219,0.603
2124,0.552,0,0.007,0.081,0.36
2125,0.437,0.001,0.024,0.435,0.103
2126,0.261,0.002,0.075,0.348,0.314
2127,0.636,0,0.01,0.015,0.339
2128,0.03,0.004,0.124,0.187,0.655
2129,0.571,0.001,0.024,0.316,0.088
2130,0.239,0.011,0.199,0.12,0.431
2131,0.039,0.013,0.405,0.081,0.462
2132,0.562,0,0.035,0.249,0.154
2133,0,0.037,0.114,0.013,0.836
2134,0,0.026,0.115,0.008,0.851
2135,0.006,0.015,0.076,0.01,0.893
2136,0.594,0,0.001,0.353,0.052
2137,0.618,0,0.018,0.148,0.216
2138,0.658,0.002,0.015,0.031,0.294
2139,0.006,0.025,0.09,0.011,0.868
2140,0.309,0.002,0.049,0.4,0.24
2141,0.245,0.009,0.074,0.593,0.079
2142,0.09,0.001,0.129,0.662,0.118
2143,0.493,0,0.027,0.1,0.38
2144,0.633,0,0.007,0.268,0.092
2145,0.009,0.023,0.201,0.027,0.74
2146,0.388,0,0.019,0.103,0.49
2147,0.197,0.009,0.045,0.686,0.063
2148,0.51,0,0.018,0.386,0.086
2149,0.044,0.031,0.107,0.016,0.802
2150,0.129,0.003,0.03,0.034,0.804
2151,0.572,0.001,0.016,0.237,0.174
2152,0.896,0,0.006,0.023,0.075
2153,0.432,0,0.055,0.248,0.265
2154,0.883,0.002,0.007,0.066,0.042
2155,0.458,0.001,0.02,0.241,0.28
2156,0.452,0.002,0.053,0.159,0.334
2157,0.404,0.02,0.06,0.026,0.49
2158,0.33,0,0.041,0.345,0.284
2159,0.124,0.15,0.164,0.026,0.536
2160,0.782,0,0.001,0.072,0.145
2161,0.81,0,0.004,0.123,0.063
2162,0.516,0.003,0.018,0.381,0.082
2163,0.928,0,0.003,0.048,0.021
2164,0.103,0.004,0.075,0.119,0.699
2165,0.878,0.001,0.047,0.053,0.021
2166,0.58,0.002,0.008,0.308,0.102
2167,0.233,0,0.033,0.243,0.491
2168,0.88,0,0.002,0.042,0.076
2169,0.721,0,0.009,0.047,0.223
2170,0.005,0.016,0.072,0.01,0.897
2171,0.64,0,0.002,0.053,0.305
2172,0.832,0,0.009,0.021,0.138
2173,0.205,0,0.029,0.151,0.615
2174,0.461,0.002,0.021,0.365,0.151
2175,0.393,0.002,0.055,0.201,0.349
2176,0.411,0,0.066,0.382,0.141
2177,0.335,0.001,0.021,0.501,0.142
2178,0.447,0.013,0.071,0.209,0.26
2179,0.672,0,0.005,0.142,0.181
2180,0.334,0,0.026,0.481,0.159
2181,0.563,0,0.009,0.08,0.348
2182,0.566,0.002,0.051,0.243,0.138
2183,0.413,0.002,0.007,0.047,0.531
2184,0.595,0,0.031,0.224,0.15
2185,0.269,0.001,0.089,0.438,0.203
2186,0.142,0.02,0.273,0.386,0.179
2187,0.741,0,0,0.012,0.247
2188,0.304,0,0.108,0.39,0.198
2189,0.172,0,0.019,0.178,0.631
2190,0.357,0,0.056,0.391,0.196
2191,0.478,0.001,0.039,0.415,0.067
2192,0.442,0,0.038,0.266,0.254
2193,0.621,0,0.004,0.306,0.069
2194,0.002,0.031,0.111,0.011,0.845
2195,0.166,0.003,0.16,0.365,0.306
2196,0.28,0.006,0.073,0.24,0.401
2197,0.485,0.001,0.03,0.392,0.092
2198,0.291,0,0.081,0.457,0.171
2199,0.011,0.024,0.048,0.048,0.869
2200,0.031,0.004,0.122,0.354,0.489
2201,0.601,0.003,0.013,0.319,0.064
2202,0.31,0.003,0.069,0.106,0.512
2203,0.001,0.039,0.073,0.009,0.878
2204,0.019,0.076,0.255,0.056,0.594
2205,0.145,0.005,0.18,0.483,0.187
2206,0.236,0.002,0.052,0.527,0.183
2207,0.793,0,0.006,0.114,0.087
2208,0.023,0.031,0.159,0.01,0.777
2209,0.287,0,0.056,0.442,0.215
2210,0.176,0,0.027,0.663,0.134
2211,0.845,0,0.012,0.014,0.129
2212,0.53,0.002,0.003,0.052,0.413
2213,0.329,0,0.049,0.477,0.145
2214,0.368,0.003,0.051,0.463,0.115
2215,0.083,0.005,0.368,0.228,0.316
2216,0.657,0,0.01,0.255,0.078
2217,0.213,0.057,0.027,0.025,0.678
2218,0,0.06,0.098,0.009,0.833
2219,0.123,0.007,0.119,0.153,0.598
2220,0.4,0.001,0.047,0.49,0.062
2221,0.343,0.002,0.046,0.405,0.204
2222,0.845,0.002,0.01,0.026,0.117
2223,0.574,0,0.011,0.016,0.399
2224,0.345,0.01,0.086,0.434,0.125
2225,0.242,0.001,0.091,0.346,0.32
2226,0.85,0,0.003,0.041,0.106
2227,0.151,0,0.078,0.235,0.536
2228,0.577,0,0.027,0.336,0.06
2229,0.342,0.064,0.143,0.031,0.42
2230,0.385,0,0.022,0.376,0.217
2231,0.001,0.016,0.029,0,0.954
2232,0.488,0,0.048,0.153,0.311
2233,0.563,0,0.009,0.174,0.254
2234,0.927,0.001,0.007,0.027,0.038
2235,0.308,0.005,0.03,0.269,0.388
2236,0.249,0.01,0.095,0.469,0.177
2237,0.328,0.001,0.028,0.476,0.167
2238,0.001,0.008,0.054,0,0.937
2239,0.413,0,0.033,0.248,0.306
2240,0.568,0.005,0.016,0.32,0.091
2241,0.644,0.002,0.024,0.058,0.272
2242,0.551,0.001,0.009,0.121,0.318
2243,0.48,0,0.026,0.206,0.288
2244,0.228,0.001,0.074,0.486,0.211
2245,0.253,0.005,0.098,0.526,0.118
2246,0.002,0.02,0.03,0.01,0.938
2247,0.18,0.009,0.108,0.129,0.574
2248,0.339,0.001,0.088,0.314,0.258
2249,0,0.015,0.073,0.005,0.907
2250,0.512,0,0.055,0.322,0.111
2251,0.885,0.002,0.008,0.041,0.064
2252,0.326,0,0.086,0.404,0.184
2253,0.014,0.005,0.085,0.384,0.512
2254,0.895,0,0.004,0.044,0.057
2255,0.003,0.029,0.057,0.009,0.902
2256,0.63,0,0.016,0.279,0.075
2257,0.048,0.022,0.375,0.015,0.54
2258,0.514,0,0.014,0.136,0.336
2259,0.486,0.002,0.057,0.188,0.267
2260,0.231,0.001,0.033,0.487,0.248
2261,0.561,0.001,0.022,0.024,0.392
2262,0.471,0.001,0.033,0.141,0.354
2263,0.08,0.009,0.105,0.274,0.532
2264,0,0.024,0.095,0.003,0.878
2265,0.066,0.001,0.085,0.501,0.347
2266,0.339,0.004,0.035,0.141,0.481
2267,0.585,0,0.004,0.307,0.104
2268,0.138,0.015,0.205,0.064,0.578
2269,0.001,0.015,0.087,0.01,0.887
2270,0,0.016,0.118,0.005,0.861
2271,0.328,0,0.074,0.262,0.336
2272,0,0.024,0.097,0.009,0.87
2273,0.657,0,0.006,0.287,0.05
2274,0.535,0,0.022,0.271,0.172
2275,0.578,0,0.001,0.036,0.385
2276,0.018,0.019,0.13,0.021,0.812
2277,0.764,0,0.007,0.162,0.067
2278,0.286,0,0.029,0.539,0.146
2279,0,0.012,0.074,0.005,0.909
2280,0.139,0.053,0.034,0.027,0.747
2281,0.758,0,0.003,0.09,0.149
2282,0.423,0,0.026,0.488,0.063
2283,0.445,0,0.051,0.328,0.176
2284,0.644,0,0.061,0.127,0.168
2285,0.888,0.001,0.004,0.018,0.089
2286,0.638,0,0.021,0.211,0.13
2287,0.032,0.03,0.279,0.029,0.63
2288,0.27,0.001,0.011,0.126,0.592
2289,0.131,0.002,0.109,0.243,0.515
2290,0.363,0.006,0.044,0.16,0.427
2291,0.36,0.005,0.028,0.443,0.164
2292,0.143,0.028,0.235,0.087,0.507
2293,0.352,0.01,0.156,0.058,0.424
2294,0.773,0,0.009,0.05,0.168
2295,0.576,0.002,0.007,0.329,0.086
2296,0.699,0.024,0.004,0.071,0.202
2297,0.543,0.007,0.02,0.365,0.065
2298,0.051,0.004,0.328,0.343,0.274
2299,0.567,0,0.008,0.232,0.193
2300,0.353,0,0.066,0.462,0.119
2301,0.471,0.003,0.098,0.231,0.197
2302,0.194,0,0.017,0.113,0.676
2303,0.014,0.031,0.066,0.06,0.829
2304,0.45,0.002,0.032,0.315,0.201
2305,0.053,0.016,0.097,0.467,0.367
2306,0.619,0,0.039,0.258,0.084
2307,0.134,0.008,0.074,0.2,0.584
2308,0.152,0.01,0.121,0.078,0.639
2309,0.001,0.099,0.082,0.01,0.808
2310,0,0.012,0.083,0.005,0.9
2311,0.001,0.013,0.14,0.001,0.845
2312,0.18,0.01,0.038,0.154,0.618
2313,0.417,0,0.026,0.426,0.131
2314,0.613,0,0.011,0.276,0.1
2315,0.348,0.001,0.033,0.099,0.519
2316,0.509,0,0.017,0.38,0.094
2317,0.018,0.018,0.129,0.011,0.824
2318,0.513,0.004,0.003,0.06,0.42
2319,0.001,0.042,0.07,0.019,0.868
2320,0.106,0.01,0.298,0.226,0.36
2321,0.856,0,0.002,0.016,0.126
2322,0.776,0,0,0.164,0.06
2323,0.426,0.001,0.007,0.126,0.44
2324,0.863,0,0.023,0.062,0.052
2325,0.001,0.032,0.042,0.013,0.912
2326,0.528,0,0.001,0.37,0.101
2327,0,0.036,0.059,0.008,0.897
2328,0.312,0,0.048,0.501,0.139
2329,0.628,0,0.011,0.018,0.343
2330,0.608,0.002,0.01,0.176,0.204
2331,0.586,0,0.009,0.173,0.232
2332,0.223,0.004,0.083,0.468,0.222
2333,0.509,0,0.027,0.339,0.125
2334,0.44,0,0.033,0.411,0.116
2335,0.306,0.009,0.101,0.219,0.365
2336,0.404,0,0.063,0.324,0.209
2337,0.459,0.001,0.04,0.085,0.415
2338,0.003,0.02,0.097,0.008,0.872
2339,0.408,0.001,0.043,0.306,0.242
2340,0.771,0,0,0.145,0.084
2341,0.318,0.002,0.01,0.039,0.631
2342,0.748,0,0.015,0.119,0.118
2343,0.562,0.011,0.046,0.047,0.334
2344,0.49,0.002,0.024,0.151,0.333
2345,0.629,0.006,0.086,0.149,0.13
2346,0.022,0.029,0.434,0.016,0.499
2347,0.245,0.004,0.056,0.155,0.54
2348,0.002,0.026,0.116,0.025,0.831
2349,0.048,0.056,0.185,0.036,0.675
2350,0,0.028,0.101,0.01,0.861
2351,0.246,0.028,0.018,0.055,0.653
2352,0.692,0,0.015,0.085,0.208
2353,0.686,0,0.024,0.193,0.097
2354,0.035,0.031,0.282,0.032,0.62
2355,0.494,0,0.004,0.479,0.023
2356,0.349,0.014,0.078,0.481,0.078
2357,0.613,0.001,0.02,0.165,0.201
2358,0.281,0.081,0.031,0.028,0.579
2359,0.776,0.004,0.012,0.029,0.179
2360,0.603,0,0.027,0.141,0.229
2361,0.404,0.005,0.031,0.39,0.17
2362,0.763,0,0.002,0.087,0.148
2363,0.479,0,0.01,0.19,0.321
2364,0.939,0,0.003,0.036,0.022
2365,0.491,0.001,0.021,0.362,0.125
2366,0.41,0,0.02,0.408,0.162
2367,0.105,0.001,0.161,0.431,0.302
2368,0.845,0,0.007,0.095,0.053
2369,0.637,0,0.011,0.249,0.103
2370,0.41,0,0.032,0.152,0.406
2371,0.69,0.002,0.018,0.018,0.272
2372,0.508,0,0.01,0.374,0.108
2373,0.01,0.025,0.081,0.062,0.822
2374,0.642,0,0.015,0.131,0.212
2375,0.618,0,0.014,0.185,0.183
2376,0.624,0,0,0.305,0.071
2377,0.579,0.005,0.038,0.296,0.082
2378,0.639,0,0.018,0.247,0.096
2379,0.357,0.001,0.039,0.459,0.144
2380,0,0.013,0.088,0.006,0.893
2381,0.6,0,0.018,0.075,0.307
2382,0.055,0.004,0.103,0.298,0.54
2383,0.252,0.002,0.076,0.451,0.219
2384,0.466,0,0.006,0.5,0.028
2385,0.01,0.072,0.184,0.016,0.718
2386,0.29,0.002,0.171,0.349,0.188
2387,0.884,0.001,0.02,0.028,0.067
2388,0.537,0.001,0.008,0.379,0.075
2389,0.006,0.014,0.088,0.009,0.883
2390,0.549,0.006,0.079,0.068,0.298
2391,0.288,0.005,0.034,0.509,0.164
2392,0.337,0,0.053,0.157,0.453
2393,0.199,0.005,0.066,0.474,0.256
2394,0.405,0,0.035,0.336,0.224
2395,0.009,0.031,0.079,0.003,0.878
2396,0.451,0,0.008,0.131,0.41
2397,0.029,0.021,0.126,0.03,0.794
2398,0.038,0.008,0.142,0.065,0.747
2399,0.617,0.001,0.036,0.275,0.071
2400,0.803,0.002,0.013,0.037,0.145
2401,0.389,0.003,0.18,0.264,0.164
2402,0.576,0,0.002,0.337,0.085
2403,0.414,0,0.029,0.43,0.127
2404,0.544,0,0.009,0.394,0.053
2405,0.384,0,0.013,0.121,0.482
2406,0.447,0,0,0.154,0.399
2407,0.608,0,0.009,0.312,0.071
2408,0.57,0,0.014,0.186,0.23
2409,0.003,0.03,0.091,0.013,0.863
2410,0.199,0.006,0.152,0.105,0.538
2411,0.401,0.001,0.016,0.487,0.095
2412,0.373,0.003,0.034,0.236,0.354
2413,0.014,0.029,0.137,0.006,0.814
2414,0.24,0,0.037,0.636,0.087
2415,0.841,0,0.008,0.039,0.112
2416,0.951,0,0.008,0.025,0.016
2417,0.012,0.002,0.476,0.06,0.45
2418,0.021,0.014,0.125,0.015,0.825
2419,0.14,0.004,0.061,0.436,0.359
2420,0.171,0,0.067,0.61,0.152
2421,0.025,0.065,0.456,0.031,0.423
2422,0.556,0,0.027,0.356,0.061
2423,0.936,0.002,0.006,0.039,0.017
2424,0.561,0,0.035,0.226,0.178
2425,0.089,0.002,0.074,0.288,0.547
2426,0.191,0.001,0.035,0.577,0.196
2427,0.002,0.029,0.093,0.008,0.868
2428,0.512,0,0.011,0.408,0.069
2429,0.402,0.002,0.066,0.372,0.158
2430,0.881,0.001,0.006,0.064,0.048
2431,0.685,0.001,0.008,0.033,0.273
2432,0.721,0,0.031,0.157,0.091
2433,0.906,0,0.004,0.056,0.034
2434,0.215,0.052,0.02,0.051,0.662
2435,0.709,0,0.011,0.037,0.243
2436,0.053,0.036,0.418,0.031,0.462
2437,0.904,0.002,0.007,0.024,0.063
2438,0.429,0.001,0.085,0.258,0.227
2439,0.945,0,0.01,0.028,0.017
2440,0.221,0.009,0.046,0.119,0.605
2441,0.385,0,0.068,0.408,0.139
2442,0.347,0,0.024,0.478,0.151
2443,0.235,0.017,0.058,0.024,0.666
2444,0.549,0,0.003,0.379,0.069
2445,0.018,0.047,0.506,0.038,0.391
2446,0.238,0.022,0.08,0.427,0.233
2447,0.722,0,0.006,0.02,0.252
2448,0.928,0,0.01,0.014,0.048
2449,0.836,0.001,0.014,0.019,0.13
2450,0.424,0.035,0.047,0.181,0.313
2451,0.063,0.002,0.19,0.521,0.224
2452,0.007,0.05,0.125,0.007,0.811
2453,0.014,0.01,0.083,0.071,0.822
2454,0.479,0,0.023,0.345,0.153
2455,0.552,0,0.011,0.195,0.242
2456,0.909,0,0.003,0.05,0.038
2457,0.017,0.034,0.21,0.028,0.711
2458,0.498,0,0.012,0.066,0.424
2459,0,0.008,0.079,0.021,0.892
2460,0.742,0,0.009,0.083,0.166
2461,0.412,0.002,0.155,0.193,0.238
2462,0.298,0,0.088,0.55,0.064
2463,0.741,0,0.009,0.086,0.164
2464,0.687,0,0.03,0.061,0.222
2465,0.653,0,0.034,0.235,0.078
2466,0.818,0,0.001,0.054,0.127
2467,0.835,0.009,0.008,0.03,0.118
2468,0.001,0.014,0.128,0.001,0.856
2469,0.788,0,0,0.116,0.096
2470,0.921,0,0.001,0.073,0.005
2471,0.269,0,0.021,0.199,0.511
2472,0.897,0,0.011,0.034,0.058
2473,0.82,0.002,0.021,0.029,0.128
2474,0.448,0,0.069,0.287,0.196
2475,0.164,0,0.075,0.427,0.334
2476,0,0.02,0.1,0.016,0.864
2477,0.04,0.004,0.114,0.606,0.236
2478,0.005,0.035,0.369,0.033,0.558
2479,0.24,0,0.023,0.131,0.606
2480,0.401,0,0.033,0.38,0.186
2481,0.261,0.002,0.176,0.283,0.278
2482,0.348,0.027,0.057,0.057,0.511
2483,0.18,0,0.015,0.14,0.665
2484,0.008,0.056,0.403,0.028,0.505
2485,0.731,0,0.001,0.196,0.072
2486,0.55,0,0.007,0.258,0.185
2487,0.624,0,0.016,0.31,0.05
2488,0.537,0,0.016,0.402,0.045
2489,0.003,0.029,0.118,0.008,0.842
2490,0.855,0.002,0.007,0.037,0.099
2491,0.378,0,0.011,0.119,0.492
2492,0.666,0,0.012,0.256,0.066
2493,0.043,0.01,0.229,0.458,0.26
2494,0,0.011,0.042,0.008,0.939
2495,0.85,0,0.009,0.028,0.113
2496,0.897,0,0,0.05,0.053
2497,0.818,0.001,0.005,0.07,0.106
2498,0.007,0.03,0.076,0.005,0.882
2499,0.017,0.008,0.315,0.025,0.635
2500,0.006,0.032,0.352,0.02,0.59
2501,0.637,0,0.025,0.234,0.104
2502,0.202,0,0.081,0.527,0.19
2503,0.742,0,0.001,0.179,0.078
2504,0.845,0.001,0.008,0.027,0.119
2505,0.691,0.001,0.033,0.134,0.141
2506,0.228,0.003,0.046,0.534,0.189
2507,0.002,0.04,0.168,0.008,0.782
2508,0.567,0.002,0.017,0.144,0.27
2509,0.012,0.069,0.172,0.01,0.737
2510,0.878,0.001,0.047,0.053,0.021
2511,0.65,0,0.008,0.253,0.089
2512,0.521,0,0.026,0.146,0.307
2513,0.014,0.051,0.197,0.013,0.725
2514,0.001,0.019,0.085,0.006,0.889
2515,0.583,0,0.016,0.23,0.171
2516,0.489,0,0.031,0.334,0.146
2517,0.049,0.029,0.179,0.08,0.663
2518,0.667,0,0.005,0.137,0.191
2519,0.075,0.004,0.108,0.309,0.504
2520,0.293,0.002,0.033,0.493,0.179
2521,0.297,0,0.054,0.491,0.158
2522,0.615,0.003,0.016,0.194,0.172
2523,0.74,0,0.001,0.111,0.148
2524,0.111,0.017,0.125,0.515,0.232
2525,0.061,0.005,0.091,0.292,0.551
2526,0.192,0.001,0.017,0.084,0.706
2527,0.491,0.002,0.028,0.197,0.282
2528,0.404,0.001,0.034,0.487,0.074
2529,0.283,0.002,0.04,0.463,0.212
2530,0.002,0.047,0.043,0.012,0.896
2531,0.01,0.066,0.147,0.015,0.762
2532,0.03,0.019,0.31,0.037,0.604
2533,0.908,0.002,0.008,0.016,0.066
2534,0.034,0.015,0.354,0.094,0.503
2535,0.273,0,0.007,0.628,0.092
2536,0.422,0.001,0.028,0.49,0.059
2537,0.237,0.001,0.06,0.106,0.596
2538,0.056,0.013,0.099,0.086,0.746
2539,0.007,0.022,0.098,0.01,0.863
2540,0.008,0.007,0.072,0.025,0.888
2541,0.788,0.003,0.004,0.031,0.174
2542,0.915,0,0.004,0.046,0.035
2543,0.774,0,0.002,0.157,0.067
2544,0.918,0,0.007,0.044,0.031
2545,0.789,0,0.001,0.157,0.053
2546,0.021,0.033,0.612,0.02,0.314
2547,0.361,0,0.051,0.38,0.208
2548,0.912,0.001,0.007,0.044,0.036
2549,0.547,0,0.018,0.349,0.086
2550,0.134,0.01,0.123,0.472,0.261
2551,0.523,0,0.005,0.174,0.298
2552,0,0.031,0.083,0.008,0.878
2553,0.494,0.001,0.005,0.456,0.044
2554,0.492,0.002,0.01,0.121,0.375
2555,0.596,0,0.034,0.239,0.131
2556,0.002,0.049,0.057,0,0.892
2557,0.49,0,0.033,0.203,0.274
2558,0.864,0,0.008,0.044,0.084
2559,0.702,0,0.008,0.135,0.155
2560,0.677,0,0.006,0.1,0.217
2561,0.287,0,0.033,0.208,0.472
2562,0.587,0.001,0.063,0.185,0.164
2563,0.164,0,0.019,0.694,0.123
2564,0.897,0.002,0.01,0.024,0.067
2565,0.934,0,0.007,0.023,0.036
2566,0.074,0.004,0.093,0.439,0.39
2567,0.016,0.001,0.108,0.371,0.504
2568,0.503,0.001,0.054,0.393,0.049
2569,0.172,0,0.118,0.279,0.431
2570,0.697,0.002,0.01,0.062,0.229
2571,0.669,0,0.071,0.181,0.079
2572,0.34,0.001,0.052,0.391,0.216
2573,0.415,0,0.049,0.362,0.174
2574,0.85,0.001,0.004,0.044,0.101
2575,0.691,0,0.005,0.067,0.237
2576,0.281,0.081,0.031,0.028,0.579
2577,0.536,0,0.019,0.146,0.299
2578,0.324,0.001,0.032,0.516,0.127
2579,0.156,0.002,0.051,0.261,0.53
2580,0.273,0.003,0.035,0.14,0.549
2581,0.547,0.003,0.009,0.052,0.389
2582,0.236,0.001,0.065,0.389,0.309
2583,0.706,0.013,0.007,0.085,0.189
2584,0.436,0,0.027,0.474,0.063
2585,0.353,0.002,0.049,0.324,0.272
2586,0.252,0,0.078,0.38,0.29
2587,0.043,0.001,0.177,0.335,0.444
2588,0.046,0.082,0.081,0.014,0.777
2589,0.815,0,0.003,0.072,0.11
2590,0.001,0.016,0.068,0.01,0.905
2591,0.572,0.003,0.061,0.072,0.292
2592,0.843,0.006,0.009,0.029,0.113
2593,0.001,0.018,0.07,0.005,0.906
2594,0.005,0.028,0.193,0.027,0.747
2595,0.221,0,0.033,0.324,0.422
2596,0.216,0.222,0.103,0.017,0.442
2597,0.855,0,0.001,0.055,0.089
2598,0.593,0.006,0.042,0.181,0.178
2599,0.279,0,0.074,0.366,0.281
2600,0.333,0.001,0.025,0.091,0.55
2601,0.56,0,0.014,0.16,0.266
2602,0.286,0.03,0.022,0.039,0.623
2603,0.021,0.022,0.239,0.026,0.692
2604,0.376,0.001,0.027,0.395,0.201
2605,0.409,0.004,0.017,0.029,0.541
2606,0.098,0.014,0.143,0.499,0.246
2607,0.298,0.002,0.13,0.269,0.301
2608,0.489,0,0.037,0.41,0.064
2609,0.263,0.001,0.086,0.447,0.203
2610,0.351,0,0.055,0.374,0.22
2611,0.05,0.003,0.075,0.338,0.534
2612,0.615,0,0.007,0.308,0.07
2613,0.324,0.002,0.069,0.459,0.146
2614,0.64,0,0.01,0.205,0.145
2615,0.872,0.001,0.003,0.028,0.096
2616,0.848,0.006,0.025,0.029,0.092
2617,0.068,0.001,0.046,0.229,0.656
2618,0.239,0.001,0.068,0.444,0.248
2619,0.287,0.006,0.022,0.571,0.114
2620,0.654,0.002,0.012,0.193,0.139
2621,0,0.031,0.097,0.008,0.864
2622,0.447,0.002,0.033,0.357,0.161
2623,0.403,0,0.029,0.497,0.071
2624,0.802,0,0.007,0.022,0.169
2625,0.349,0,0.063,0.496,0.092
2626,0.027,0.016,0.213,0.013,0.731
2627,0.298,0,0.022,0.199,0.481
2628,0.65,0.002,0.039,0.052,0.257
2629,0.479,0.002,0.018,0.056,0.445
2630,0.146,0.028,0.121,0.051,0.654
2631,0.521,0.007,0.023,0.251,0.198
2632,0.911,0,0.009,0.024,0.056
2633,0.006,0.01,0.265,0.012,0.707
2634,0.521,0,0.012,0.391,0.076
2635,0.364,0.002,0.031,0.473,0.13
2636,0.891,0,0.007,0.022,0.08
2637,0.284,0.003,0.038,0.59,0.085
2638,0.925,0,0.001,0.049,0.025
2639,0.676,0,0.001,0.231,0.092
2640,0.753,0,0.001,0.145,0.101
2641,0.303,0,0.021,0.105,0.571
2642,0.017,0.002,0.049,0.326,0.606
2643,0.029,0.008,0.104,0.236,0.623
2644,0.837,0.005,0.005,0.053,0.1
2645,0.281,0,0.077,0.337,0.305
2646,0,0.019,0.092,0.011,0.878
2647,0.001,0.033,0.117,0.019,0.83
2648,0.013,0.044,0.336,0.029,0.578
2649,0.853,0.002,0.014,0.045,0.086
2650,0,0.013,0.03,0.006,0.951
2651,0.615,0,0.053,0.028,0.304
2652,0,0.029,0.049,0.012,0.91
2653,0.786,0.001,0,0.166,0.047
2654,0.607,0,0.025,0.212,0.156
2655,0,0.02,0.092,0.007,0.881
2656,0.234,0.001,0.073,0.418,0.274
2657,0.619,0.008,0.005,0.241,0.127
2658,0.085,0.013,0.036,0.234,0.632
2659,0.001,0.14,0.271,0.006,0.582
2660,0.258,0.002,0.021,0.151,0.568
2661,0.088,0.014,0.058,0.223,0.617
2662,0.881,0,0.012,0.008,0.099
2663,0.442,0,0.027,0.439,0.092
2664,0.345,0,0.039,0.272,0.344
2665,0.651,0,0.02,0.181,0.148
2666,0.69,0,0.018,0.144,0.148
2667,0.464,0.001,0.04,0.344,0.151
2668,0.524,0.001,0.007,0.321,0.147
2669,0.194,0,0.048,0.513,0.245
2670,0.261,0,0.015,0.13,0.594
2671,0.141,0.007,0.25,0.102,0.5
2672,0.516,0,0.061,0.117,0.306
2673,0.174,0.004,0.04,0.596,0.186
2674,0.686,0.001,0.007,0.205,0.101
