ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
3459,0.317,0.001,0.019,0.473,0.19
3460,0.208,0,0.023,0.68,0.089
3461,0.354,0,0.032,0.377,0.237
3462,0.853,0.001,0.004,0.052,0.09
3463,0.476,0.001,0.007,0.254,0.262
3464,0.019,0.026,0.239,0.051,0.665
3465,0.508,0,0.023,0.353,0.116
3466,0.337,0.001,0.04,0.483,0.139
3467,0.196,0.005,0.11,0.546,0.143
3468,0.31,0,0.023,0.516,0.151
3469,0.35,0,0.009,0.436,0.205
3470,0.583,0,0.028,0.242,0.147
3471,0.692,0,0.013,0.139,0.156
3472,0.546,0.013,0.013,0.33,0.098
3473,0.003,0.032,0.058,0.04,0.867
3474,0.457,0.001,0.056,0.338,0.148
3475,0.271,0.001,0.034,0.499,0.195
3476,0.325,0.001,0.031,0.169,0.474
3477,0.079,0.082,0.201,0.011,0.627
3478,0.069,0.005,0.201,0.451,0.274
3479,0.862,0,0.02,0.018,0.1
3480,0.623,0,0.011,0.228,0.138
3481,0.307,0,0.058,0.423,0.212
3482,0.704,0.001,0.003,0.015,0.277
3483,0.57,0.001,0.074,0.193,0.162
3484,0.233,0.001,0.034,0.54,0.192
3485,0.553,0.001,0.025,0.286,0.135
3486,0.478,0,0.034,0.384,0.104
3487,0.681,0.004,0.017,0.139,0.159
3488,0.775,0.001,0.008,0.125,0.091
3489,0.449,0.002,0.118,0.28,0.151
3490,0.658,0.001,0.025,0.24,0.076
3491,0.817,0.002,0.015,0.02,0.146
3492,0.641,0.001,0.007,0.206,0.145
3493,0.598,0.003,0.069,0.135,0.195
3494,0.565,0.002,0.007,0.227,0.199
3495,0.798,0.001,0.01,0.038,0.153
3496,0.551,0,0.018,0.225,0.206
3497,0.576,0,0.02,0.28,0.124
3498,0.005,0.026,0.343,0.012,0.614
3499,0.44,0.001,0.025,0.385,0.149
3500,0.052,0.005,0.086,0.397,0.46
3501,0.172,0.02,0.06,0.13,0.618
3502,0.006,0.03,0.103,0.014,0.847
3503,0.412,0,0.036,0.419,0.133
3504,0.858,0,0.007,0.024,0.111
3505,0.036,0.002,0.173,0.315,0.474
3506,0.086,0.003,0.2,0.413,0.298
3507,0.722,0,0.011,0.051,0.216
3508,0.036,0.017,0.18,0.02,0.747
3509,0.626,0.001,0.008,0.242,0.123
3510,0.011,0.005,0.448,0.033,0.503
3511,0.007,0.013,0.377,0.018,0.585
3512,0.691,0,0.013,0.049,0.247
3513,0.812,0.003,0.002,0.045,0.138
3514,0.917,0,0.006,0.025,0.052
3515,0.679,0.003,0.023,0.177,0.118
3516,0.578,0,0.02,0.252,0.15
3517,0.697,0,0.023,0.13,0.15
3518,0.617,0.001,0.007,0.024,0.351
3519,0.007,0.03,0.258,0.004,0.701
3520,0.586,0.003,0.038,0.124,0.249
3521,0.163,0,0.102,0.411,0.324
3522,0.004,0.038,0.203,0.008,0.747
3523,0.473,0.001,0.021,0.333,0.172
3524,0.231,0,0.038,0.231,0.5
3525,0.025,0.029,0.273,0.005,0.668
3526,0.588,0.001,0.039,0.124,0.248
3527,0.79,0,0.005,0.021,0.184
3528,0.265,0,0.038,0.567,0.13
3529,0.032,0.012,0.083,0.327,0.546
3530,0.25,0.006,0.32,0.084,0.34
3531,0.083,0.021,0.113,0.302,0.481
3532,0.7,0.001,0.016,0.039,0.244
3533,0.888,0.001,0.014,0.01,0.087
3534,0.505,0,0.032,0.332,0.131
3535,0.693,0,0.004,0.137,0.166
3536,0.006,0.035,0.205,0.018,0.736
3537,0.847,0.014,0.006,0.027,0.106
3538,0.008,0.005,0.335,0.026,0.626
3539,0.012,0.023,0.127,0.011,0.827
3540,0.001,0.012,0.179,0.01,0.798
3541,0.002,0.024,0.102,0.038,0.834
3542,0.615,0,0.006,0.193,0.186
3543,0.131,0.043,0.056,0.029,0.741
3544,0.159,0.027,0.064,0.019,0.731
3545,0.63,0.001,0.022,0.225,0.122
3546,0.086,0.001,0.145,0.425,0.343
3547,0.79,0.002,0.039,0.009,0.16
3548,0.462,0.001,0.058,0.321,0.158
3549,0.007,0.017,0.115,0.067,0.794
3550,0.352,0.012,0.059,0.43,0.147
3551,0.634,0.001,0.019,0.204,0.142
3552,0.001,0.031,0.059,0.006,0.903
3553,0.866,0.002,0.015,0.018,0.099
3554,0.305,0,0.011,0.063,0.621
3555,0.002,0.014,0.21,0.014,0.76
3556,0.73,0.001,0.037,0.028,0.204
3557,0.001,0.018,0.081,0.009,0.891
3558,0.194,0.003,0.066,0.591,0.146
3559,0.836,0,0.019,0.03,0.115
3560,0.174,0.002,0.093,0.419,0.312
3561,0.711,0,0.012,0.114,0.163
3562,0.041,0.022,0.07,0.038,0.829
3563,0.449,0,0.032,0.383,0.136
3564,0.644,0.002,0.023,0.205,0.126
3565,0.327,0,0.037,0.426,0.21
3566,0.417,0.003,0.033,0.288,0.259
3567,0.377,0.001,0.043,0.394,0.185
3568,0.846,0,0.002,0.016,0.136
3569,0.007,0.135,0.128,0.014,0.716
3570,0.015,0.1,0.184,0.019,0.682
3571,0.52,0,0.02,0.338,0.122
3572,0.649,0.001,0.023,0.186,0.141
3573,0,0.006,0.106,0.01,0.878
3574,0.469,0.002,0.056,0.267,0.206
3575,0.748,0,0.005,0.048,0.199
3576,0.679,0,0.002,0.113,0.206
3577,0.085,0.006,0.103,0.372,0.434
3578,0.664,0.001,0.018,0.233,0.084
3579,0.793,0,0.001,0.087,0.119
3580,0.036,0.003,0.22,0.283,0.458
3581,0.461,0,0.006,0.103,0.43
3582,0,0.025,0.102,0.008,0.865
3583,0.031,0.011,0.033,0.361,0.564
3584,0.353,0.004,0.04,0.489,0.114
3585,0.376,0,0.018,0.429,0.177
3586,0.634,0,0.011,0.194,0.161
3587,0.475,0,0.033,0.244,0.248
3588,0.365,0.001,0.025,0.344,0.265
3589,0.708,0.001,0.009,0.039,0.243
3590,0.832,0.001,0.042,0.049,0.076
3591,0.31,0.001,0.095,0.385,0.209
3592,0.894,0.002,0.007,0.018,0.079
3593,0.913,0,0.003,0.022,0.062
3594,0.846,0.001,0.003,0.061,0.089
3595,0.556,0.034,0.024,0.111,0.275
3596,0.005,0.036,0.06,0.051,0.848
3597,0.626,0.053,0.04,0.104,0.177
3598,0.311,0,0.024,0.473,0.192
3599,0.818,0,0.007,0.018,0.157
3600,0.121,0.038,0.084,0.03,0.727
3601,0.275,0,0.081,0.359,0.285
3602,0.379,0.001,0.049,0.451,0.12
3603,0.319,0.001,0.057,0.512,0.111
3604,0.735,0.001,0.004,0.072,0.188
3605,0.261,0.001,0.042,0.581,0.115
3606,0.148,0.043,0.061,0.022,0.726
3607,0.642,0.001,0.008,0.208,0.141
3608,0.179,0.003,0.082,0.53,0.206
3609,0.02,0.003,0.057,0.657,0.263
3610,0.564,0.003,0.02,0.194,0.219
3611,0.418,0,0.065,0.398,0.119
3612,0.014,0.006,0.477,0.033,0.47
3613,0.48,0,0.016,0.337,0.167
3614,0.567,0,0.016,0.365,0.052
3615,0.066,0.006,0.087,0.357,0.484
3616,0.528,0,0.05,0.287,0.135
3617,0.427,0.006,0.016,0.101,0.45
3618,0.023,0.036,0.144,0.063,0.734
3619,0.54,0,0.009,0.237,0.214
3620,0.664,0.001,0.015,0.195,0.125
3621,0.668,0.001,0.024,0.13,0.177
3622,0.26,0,0.024,0.566,0.15
3623,0.475,0.005,0.016,0.266,0.238
3624,0.026,0.001,0.095,0.518,0.36
3625,0.786,0,0.011,0.017,0.186
3626,0,0.052,0.088,0.029,0.831
3627,0.186,0,0.009,0.194,0.611
3628,0.168,0.007,0.055,0.055,0.715
3629,0.141,0.006,0.059,0.036,0.758
3630,0.526,0,0.008,0.035,0.431
3631,0.464,0,0.04,0.338,0.158
3632,0.001,0.035,0.057,0.011,0.896
3633,0.576,0.003,0.024,0.259,0.138
3634,0.54,0,0.011,0.115,0.334
3635,0.03,0.008,0.064,0.044,0.854
3636,0.494,0,0.015,0.029,0.462
3637,0.826,0.001,0.016,0.049,0.108
3638,0.017,0.006,0.306,0.066,0.605
3639,0.7,0.002,0.007,0.143,0.148
3640,0.042,0.005,0.236,0.374,0.343
3641,0.074,0.003,0.122,0.414,0.387
3642,0.082,0.03,0.275,0.153,0.46
3643,0.053,0.027,0.054,0.018,0.848
3644,0.529,0,0.014,0.3,0.157
3645,0.863,0,0.011,0.026,0.1
3646,0.309,0.001,0.039,0.219,0.432
3647,0.08,0.011,0.086,0.42,0.403
3648,0.441,0.003,0.009,0.297,0.25
3649,0.811,0,0.003,0.021,0.165
3650,0.544,0,0.022,0.243,0.191
3651,0.905,0.001,0.006,0.011,0.077
3652,0.322,0.001,0.082,0.465,0.13
3653,0.152,0.036,0.168,0.091,0.553
3654,0.132,0.012,0.048,0.039,0.769
3655,0.015,0.01,0.146,0.025,0.804
3656,0.692,0,0.009,0.157,0.142
3657,0.016,0.015,0.434,0.064,0.471
3658,0.004,0.043,0.053,0.013,0.887
3659,0.001,0.033,0.232,0.01,0.724
3660,0.872,0,0.005,0.047,0.076
3661,0.655,0,0.009,0.099,0.237
3662,0.234,0.008,0.064,0.536,0.158
3663,0.778,0.001,0.005,0.016,0.2
3664,0.871,0.001,0.008,0.029,0.091
3665,0.343,0.001,0.049,0.412,0.195
3666,0.701,0.001,0.005,0.123,0.17
3667,0.03,0.038,0.242,0.043,0.647
3668,0.726,0,0.008,0.053,0.213
3669,0.043,0.006,0.13,0.627,0.194
3670,0.447,0,0.029,0.202,0.322
3671,0.286,0,0.077,0.529,0.108
3672,0.025,0.011,0.127,0.058,0.779
3673,0.262,0.014,0.044,0.478,0.202
3674,0.044,0.013,0.071,0.422,0.45
3675,0.604,0,0.016,0.302,0.078
3676,0.002,0.012,0.166,0.006,0.814
3677,0.12,0.036,0.052,0.013,0.779
3678,0.133,0.013,0.111,0.374,0.369
3679,0.001,0.035,0.053,0.013,0.898
3680,0.57,0,0.005,0.211,0.214
3681,0.656,0,0.032,0.04,0.272
3682,0.518,0,0.011,0.102,0.369
3683,0.6,0,0.028,0.285,0.087
3684,0.564,0,0.004,0.219,0.213
3685,0.257,0.068,0.081,0.02,0.574
3686,0.269,0.004,0.038,0.533,0.156
3687,0.026,0.008,0.129,0.073,0.764
3688,0.593,0,0.024,0.192,0.191
3689,0.227,0.007,0.214,0.06,0.492
3690,0.007,0.02,0.163,0.017,0.793
3691,0.401,0,0.031,0.477,0.091
3692,0.333,0.01,0.121,0.112,0.424
3693,0.841,0,0.023,0.064,0.072
3694,0.482,0.003,0.066,0.124,0.325
3695,0.224,0,0.128,0.449,0.199
3696,0.001,0.088,0.093,0.005,0.813
3697,0.611,0.008,0.02,0.225,0.136
3698,0.438,0,0.012,0.154,0.396
3699,0.39,0,0.103,0.309,0.198
3700,0.037,0.015,0.466,0.062,0.42
3701,0.006,0.02,0.467,0.015,0.492
3702,0.399,0.001,0.025,0.483,0.092
3703,0.004,0.045,0.086,0.081,0.784
3704,0.78,0.003,0.024,0.009,0.184
3705,0.243,0.223,0.028,0.021,0.485
3706,0.936,0,0.002,0.026,0.036
3707,0.003,0.038,0.335,0.011,0.613
3708,0.8,0.002,0.021,0.071,0.106
3709,0.805,0.006,0.007,0.041,0.141
3710,0.58,0,0.028,0.28,0.112
3711,0.515,0,0.014,0.293,0.178
3712,0,0.004,0.032,0.001,0.963
3713,0.816,0.001,0.013,0.038,0.132
3714,0.012,0.01,0.349,0.028,0.601
3715,0.797,0.001,0.027,0.035,0.14
3716,0.185,0.005,0.234,0.089,0.487
3717,0.357,0,0.033,0.416,0.194
3718,0.503,0.002,0.021,0.374,0.1
3719,0.716,0,0.003,0.033,0.248
3720,0.759,0.001,0.011,0.076,0.153
3721,0,0.01,0.102,0.016,0.872
3722,0.433,0,0.007,0.417,0.143
3723,0.344,0,0.054,0.444,0.158
3724,0.419,0.001,0.007,0.162,0.411
3725,0.242,0.003,0.219,0.101,0.435
3726,0.193,0.001,0.146,0.17,0.49
3727,0.803,0,0.002,0.109,0.086
3728,0.279,0.001,0.031,0.467,0.222
3729,0.292,0.01,0.137,0.252,0.309
3730,0.002,0.023,0.1,0.022,0.853
3731,0.207,0,0.038,0.605,0.15
3732,0.518,0,0.041,0.324,0.117
3733,0.002,0.021,0.059,0.01,0.908
3734,0.327,0,0.068,0.462,0.143
3735,0.317,0,0.034,0.505,0.144
3736,0.433,0,0.02,0.431,0.116
3737,0.385,0.083,0.035,0.012,0.485
3738,0.705,0,0.058,0.104,0.133
3739,0.568,0,0.003,0.228,0.201
3740,0.328,0,0.046,0.432,0.194
3741,0.001,0.021,0.11,0.016,0.852
3742,0.444,0,0.012,0.337,0.207
3743,0,0.028,0.071,0.007,0.894
3744,0.331,0.001,0.04,0.542,0.086
3745,0.912,0,0.002,0.018,0.068
3746,0.24,0,0.067,0.395,0.298
3747,0.017,0.047,0.243,0.015,0.678
3748,0.901,0.002,0.007,0.028,0.062
3749,0.768,0.002,0.011,0.046,0.173
3750,0.427,0.001,0.071,0.33,0.171
3751,0.525,0.002,0.02,0.15,0.303
3752,0.299,0,0.042,0.526,0.133
3753,0.005,0.061,0.103,0.012,0.819
3754,0.324,0.003,0.052,0.246,0.375
3755,0.132,0,0.036,0.677,0.155
3756,0.535,0,0.026,0.285,0.154
3757,0.011,0.019,0.188,0.012,0.77
3758,0.232,0.001,0.017,0.174,0.576
3759,0.841,0.004,0.006,0.02,0.129
3760,0.29,0.095,0.066,0.029,0.52
3761,0.733,0.002,0.007,0.02,0.238
3762,0.422,0,0.017,0.436,0.125
3763,0.127,0.119,0.038,0.014,0.702
3764,0.86,0.001,0,0.02,0.119
3765,0.28,0.008,0.026,0.134,0.552
3766,0.642,0.001,0.004,0.076,0.277
3767,0.387,0.016,0.134,0.036,0.427
3768,0.58,0,0.028,0.043,0.349
3769,0.002,0.027,0.232,0.014,0.725
3770,0.633,0.001,0.015,0.181,0.17
3771,0.712,0,0.037,0.176,0.075
3772,0.727,0.001,0.012,0.074,0.186
3773,0.38,0.001,0.018,0.38,0.221
3774,0.31,0,0.05,0.484,0.156
3775,0.603,0.001,0.008,0.168,0.22
3776,0.763,0,0.003,0.1,0.134
3777,0,0.016,0.172,0.005,0.807
3778,0.025,0.116,0.209,0.017,0.633
3779,0.359,0.005,0.104,0.207,0.325
3780,0.765,0.002,0.02,0.023,0.19
3781,0.027,0.001,0.326,0.291,0.355
3782,0,0.016,0.142,0.015,0.827
3783,0.248,0.012,0.12,0.081,0.539
3784,0.449,0.001,0.023,0.388,0.139
3785,0.067,0,0.273,0.365,0.295
3786,0.275,0,0.038,0.405,0.282
3787,0.499,0,0.011,0.147,0.343
3788,0.632,0,0.011,0.08,0.277
3789,0.867,0,0.007,0.02,0.106
3790,0.018,0.018,0.123,0.019,0.822
3791,0.398,0,0.029,0.403,0.17
3792,0.645,0.003,0.038,0.219,0.095
3793,0.012,0.023,0.285,0.03,0.65
3794,0.565,0,0.02,0.266,0.149
3795,0.001,0.027,0.129,0.004,0.839
3796,0.375,0.001,0.03,0.384,0.21
3797,0.856,0.001,0.005,0.032,0.106
3798,0.811,0.001,0.01,0.014,0.164
3799,0,0.023,0.186,0.013,0.778
3800,0.078,0.001,0.221,0.333,0.367
3801,0.355,0,0.147,0.291,0.207
3802,0.048,0.002,0.179,0.439,0.332
3803,0.018,0.054,0.207,0.017,0.704
3804,0.009,0.025,0.203,0.034,0.729
3805,0.717,0.001,0.028,0.124,0.13
3806,0.54,0,0.027,0.35,0.083
3807,0.336,0,0.018,0.484,0.162
3808,0.005,0.045,0.102,0.053,0.795
3809,0.225,0.003,0.075,0.54,0.157
3810,0.005,0.031,0.24,0.009,0.715
3811,0.091,0.001,0.06,0.432,0.416
3812,0.307,0.003,0.056,0.557,0.077
3813,0.56,0,0.016,0.037,0.387
3814,0.008,0.006,0.056,0.011,0.919
3815,0.053,0.02,0.296,0.128,0.503
3816,0.856,0.001,0.061,0.018,0.064
3817,0.562,0,0.019,0.028,0.391
3818,0.391,0.002,0.015,0.486,0.106
3819,0.12,0.036,0.052,0.013,0.779
3820,0.11,0.005,0.178,0.301,0.406
3821,0.872,0.001,0.028,0.029,0.07
3822,0.552,0.002,0.03,0.333,0.083
3823,0.265,0.009,0.055,0.396,0.275
3824,0.581,0.001,0.037,0.206,0.175
3825,0.45,0.017,0.014,0.397,0.122
3826,0.803,0.001,0.005,0.097,0.094
3827,0.004,0.035,0.289,0.013,0.659
3828,0.874,0,0.002,0.016,0.108
3829,0.509,0,0.018,0.294,0.179
3830,0.4,0,0.053,0.345,0.202
3831,0.318,0.008,0.127,0.07,0.477
3832,0.692,0.005,0.056,0.098,0.149
3833,0.026,0.001,0.204,0.431,0.338
3834,0.538,0.031,0.069,0.131,0.231
3835,0.008,0.116,0.069,0.018,0.789
3836,0.359,0.036,0.184,0.155,0.266
3837,0.673,0,0.007,0.193,0.127
3838,0.306,0.001,0.056,0.253,0.384
3839,0.911,0.001,0.017,0.013,0.058
3840,0.101,0.006,0.104,0.047,0.742
3841,0.005,0.037,0.052,0.022,0.884
3842,0,0.019,0.098,0.007,0.876
3843,0.298,0.003,0.059,0.559,0.081
3844,0.544,0,0.019,0.218,0.219
3845,0.305,0.001,0.101,0.348,0.245
3846,0.106,0.008,0.047,0.233,0.606
3847,0.293,0.07,0.045,0.016,0.576
3848,0.864,0.006,0.003,0.034,0.093
3849,0.704,0,0.011,0.169,0.116
3850,0.811,0.003,0.008,0.008,0.17
3851,0.347,0.002,0.019,0.473,0.159
3852,0.699,0,0.008,0.07,0.223
3853,0.223,0.003,0.059,0.236,0.479
3854,0.813,0.001,0.006,0.019,0.161
3855,0.708,0,0.01,0.08,0.202
3856,0.445,0.017,0.071,0.032,0.435
3857,0.476,0.001,0.053,0.35,0.12
3858,0.504,0,0.028,0.251,0.217
3859,0.575,0.009,0.003,0.042,0.371
3860,0.121,0.003,0.085,0.225,0.566
3861,0.005,0.025,0.399,0.016,0.555
3862,0.233,0.01,0.141,0.408,0.208
3863,0.463,0.001,0.012,0.264,0.26
3864,0,0.009,0.033,0.001,0.957
3865,0.014,0.036,0.247,0.022,0.681
3866,0.337,0.002,0.052,0.449,0.16
3867,0.359,0,0.005,0.393,0.243
3868,0.141,0.019,0.033,0.307,0.5
3869,0.003,0.025,0.064,0.038,0.87
3870,0.37,0,0.019,0.412,0.199
3871,0.448,0,0.034,0.072,0.446
3872,0.002,0.047,0.234,0.007,0.71
3873,0.606,0,0.006,0.122,0.266
3874,0.532,0.001,0.079,0.072,0.316
3875,0.309,0,0.013,0.349,0.329
3876,0.002,0.059,0.077,0.012,0.85
3877,0.045,0.002,0.121,0.458,0.374
3878,0.252,0,0.066,0.559,0.123
3879,0.055,0.005,0.151,0.401,0.388
3880,0.898,0,0.013,0.019,0.07
3881,0.001,0.013,0.292,0.009,0.685
3882,0.673,0,0.01,0.169,0.148
3883,0.001,0.023,0.24,0.011,0.725
3884,0.282,0.001,0.021,0.192,0.504
3885,0.074,0.029,0.091,0.316,0.49
3886,0.23,0,0.067,0.626,0.077
3887,0.676,0,0.017,0.175,0.132
3888,0.653,0.001,0.003,0.048,0.295
3889,0.736,0.001,0.016,0.024,0.223
3890,0.336,0,0.005,0.116,0.543
3891,0.839,0.002,0.008,0.021,0.13
3892,0.026,0.011,0.06,0.053,0.85
3893,0.002,0.021,0.065,0.01,0.902
3894,0.338,0.001,0.067,0.482,0.112
3895,0.42,0.013,0.046,0.342,0.179
3896,0.546,0,0.041,0.188,0.225
3897,0.784,0.005,0.017,0.036,0.158
3898,0.327,0,0.03,0.434,0.209
3899,0.284,0.001,0.024,0.552,0.139
3900,0.678,0,0.003,0.105,0.214
3901,0.844,0,0.012,0.029,0.115
3902,0.006,0.022,0.261,0.019,0.692
3903,0.062,0.036,0.139,0.446,0.317
3904,0.074,0.005,0.05,0.377,0.494
3905,0.081,0.008,0.101,0.375,0.435
3906,0.312,0,0.033,0.557,0.098
3907,0.51,0,0.02,0.215,0.255
3908,0.62,0,0.002,0.201,0.177
3909,0.727,0.001,0.019,0.152,0.101
3910,0.71,0.001,0.055,0.121,0.113
3911,0.03,0.011,0.315,0.091,0.553
3912,0.564,0,0.02,0.289,0.127
3913,0.443,0.002,0.138,0.073,0.344
3914,0.645,0,0.004,0.142,0.209
3915,0.808,0,0.003,0.074,0.115
3916,0.309,0,0.02,0.431,0.24
3917,0.753,0.001,0.067,0.052,0.127
3918,0.601,0,0.029,0.176,0.194
3919,0.197,0.002,0.153,0.35,0.298
3920,0.235,0.002,0.048,0.609,0.106
3921,0.001,0.049,0.076,0.008,0.866
3922,0.182,0,0.043,0.56,0.215
3923,0.331,0,0.021,0.51,0.138
3924,0.002,0.008,0.083,0.016,0.891
3925,0.842,0.001,0.007,0.016,0.134
3926,0.006,0.045,0.037,0.127,0.785
3927,0.044,0.004,0.083,0.395,0.474
3928,0.272,0.012,0.06,0.017,0.639
3929,0.432,0.023,0.035,0.288,0.222
3930,0.055,0.001,0.204,0.515,0.225
3931,0.595,0.003,0.053,0.123,0.226
3932,0.448,0.001,0.023,0.276,0.252
3933,0.576,0,0.013,0.346,0.065
3934,0.898,0.001,0.007,0.02,0.074
3935,0.077,0.007,0.102,0.446,0.368
3936,0.583,0,0.015,0.223,0.179
3937,0.577,0,0.008,0.234,0.181
3938,0.012,0.012,0.166,0.013,0.797
3939,0.361,0.001,0.068,0.442,0.128
3940,0.148,0.005,0.052,0.362,0.433
3941,0.477,0.001,0.024,0.156,0.342
3942,0.864,0,0.008,0.028,0.1
3943,0.112,0.09,0.034,0.041,0.723
3944,0.228,0,0.059,0.477,0.236
3945,0.348,0,0.011,0.161,0.48
3946,0.012,0.071,0.212,0.029,0.676
3947,0.739,0.002,0.005,0.029,0.225
3948,0.325,0,0.017,0.567,0.091
3949,0.211,0.001,0.077,0.482,0.229
3950,0.291,0.001,0.048,0.437,0.223
3951,0.065,0.003,0.192,0.492,0.248
3952,0.673,0.001,0.009,0.085,0.232
3953,0.107,0.009,0.095,0.38,0.409
3954,0.268,0.014,0.071,0.086,0.561
3955,0.568,0.001,0.009,0.166,0.256
3956,0.566,0.001,0.013,0.171,0.249
3957,0.276,0,0.039,0.531,0.154
3958,0.115,0.005,0.183,0.106,0.591
3959,0.735,0.002,0.005,0.019,0.239
3960,0.293,0,0.086,0.475,0.146
3961,0.53,0,0.013,0.121,0.336
3962,0.824,0.003,0.018,0.027,0.128
3963,0.71,0,0.007,0.041,0.242
3964,0,0.017,0.234,0.029,0.72
3965,0.924,0,0.004,0.022,0.05
3966,0.005,0.027,0.361,0.016,0.591
3967,0.001,0.073,0.118,0.011,0.797
3968,0.765,0,0.005,0.02,0.21
3969,0.88,0.001,0.002,0.018,0.099
3970,0.566,0.005,0.006,0.143,0.28
3971,0.461,0,0.018,0.031,0.49
3972,0.082,0.01,0.041,0.228,0.639
3973,0.572,0,0.008,0.149,0.271
3974,0.546,0.001,0.029,0.278,0.146
3975,0.807,0.001,0.008,0.093,0.091
3976,0.429,0.001,0.038,0.165,0.367
3977,0.807,0,0.006,0.078,0.109
3978,0.765,0,0.068,0.088,0.079
3979,0.642,0.039,0.053,0.034,0.232
3980,0.856,0.002,0.004,0.019,0.119
3981,0.215,0.005,0.099,0.172,0.509
3982,0.012,0,0.391,0.063,0.534
3983,0.435,0.004,0.055,0.34,0.166
3984,0.329,0.002,0.069,0.501,0.099
3985,0.51,0,0.003,0.172,0.315
3986,0.432,0,0.014,0.467,0.087
3987,0.593,0.001,0.031,0.254,0.121
3988,0.212,0.053,0.123,0.022,0.59
3989,0.01,0.013,0.455,0.056,0.466
3990,0.018,0.025,0.123,0.028,0.806
3991,0.346,0,0.036,0.501,0.117
3992,0.812,0,0.006,0.016,0.166
3993,0.839,0,0.034,0.032,0.095
3994,0.416,0.001,0.025,0.13,0.428
3995,0.37,0,0.093,0.102,0.435
3996,0.349,0,0.007,0.056,0.588
3997,0.052,0.002,0.144,0.344,0.458
3998,0.076,0.005,0.068,0.471,0.38
3999,0.76,0,0.004,0.042,0.194
4000,0.849,0.001,0.015,0.024,0.111
4001,0.737,0,0.006,0.073,0.184
4002,0.312,0.003,0.097,0.449,0.139
4003,0.037,0.002,0.165,0.32,0.476
4004,0.733,0.001,0.025,0.143,0.098
4005,0.001,0.035,0.053,0.013,0.898
4006,0.516,0.001,0.031,0.314,0.138
4007,0.738,0.002,0.002,0.149,0.109
4008,0.378,0,0.01,0.19,0.422
4009,0.706,0,0.005,0.114,0.175
4010,0.571,0.001,0.019,0.289,0.12
4011,0.871,0,0.04,0.027,0.062
4012,0.215,0.035,0.046,0.011,0.693
4013,0.56,0.008,0.023,0.028,0.381
4014,0.515,0.005,0.026,0.09,0.364
4015,0.001,0.049,0.066,0.014,0.87
4016,0.847,0,0.007,0.023,0.123
4017,0.818,0.002,0.019,0.053,0.108
4018,0.157,0.037,0.1,0.041,0.665
4019,0.691,0.001,0.02,0.016,0.272
4020,0.881,0,0.004,0.039,0.076
4021,0.609,0.002,0.031,0.275,0.083
4022,0.597,0.001,0.011,0.305,0.086
4023,0.005,0.051,0.208,0.038,0.698
4024,0.392,0.073,0.059,0.036,0.44
4025,0.002,0.045,0.085,0.012,0.856
4026,0.543,0.001,0.013,0.309,0.134
4027,0.477,0,0.016,0.262,0.245
4028,0.623,0.001,0.021,0.119,0.236
4029,0.001,0.008,0.183,0.009,0.799
4030,0.48,0.001,0.027,0.33,0.162
4031,0.01,0.039,0.236,0.026,0.689
4032,0.663,0,0.052,0.209,0.076
4033,0.672,0,0.012,0.192,0.124
4034,0.413,0.093,0.035,0.297,0.162
4035,0.726,0,0.03,0.048,0.196
4036,0,0.02,0.092,0.006,0.882
4037,0.326,0,0.055,0.42,0.199
4038,0.777,0,0.006,0.024,0.193
4039,0.604,0.001,0.021,0.235,0.139
4040,0.532,0,0.027,0.371,0.07
4041,0.662,0,0.01,0.17,0.158
4042,0.569,0,0.01,0.151,0.27
4043,0.421,0.001,0.021,0.095,0.462
4044,0.344,0.005,0.031,0.46,0.16
4045,0.838,0.008,0.031,0.027,0.096
4046,0.261,0.068,0.029,0.024,0.618
4047,0.044,0.006,0.305,0.32,0.325
4048,0.717,0,0.019,0.061,0.203
4049,0,0.008,0.102,0.008,0.882
4050,0.883,0,0.007,0.03,0.08
4051,0.424,0.001,0.229,0.196,0.15
4052,0.27,0.002,0.072,0.422,0.234
4053,0.535,0.001,0.025,0.281,0.158
4054,0.069,0.003,0.023,0.306,0.599
4055,0.002,0.04,0.101,0.015,0.842
4056,0.395,0.002,0.049,0.317,0.237
4057,0.321,0,0.003,0.018,0.658
4058,0.814,0,0.004,0.033,0.149
4059,0.665,0,0.005,0.189,0.141
4060,0.738,0.001,0.015,0.134,0.112
4061,0.512,0,0.019,0.32,0.149
4062,0.037,0.052,0.297,0.129,0.485
4063,0.505,0,0.013,0.198,0.284
4064,0.464,0,0.01,0.403,0.123
4065,0.336,0,0.04,0.352,0.272
4066,0.378,0,0.021,0.296,0.305
4067,0.377,0,0.038,0.438,0.147
4068,0.5,0.001,0.032,0.342,0.125
4069,0.001,0.023,0.139,0.004,0.833
4070,0.935,0.002,0.012,0.018,0.033
4071,0.601,0,0.036,0.217,0.146
4072,0.336,0.001,0.075,0.267,0.321
4073,0.165,0.002,0.364,0.113,0.356
4074,0.012,0.017,0.25,0.016,0.705
4075,0.002,0.082,0.061,0.01,0.845
4076,0.383,0.001,0.023,0.175,0.418
4077,0.006,0.04,0.056,0.012,0.886
4078,0.422,0,0.038,0.37,0.17
4079,0.294,0.011,0.062,0.029,0.604
4080,0.406,0,0.027,0.368,0.199
4081,0.875,0.001,0.018,0.011,0.095
4082,0.014,0.092,0.369,0.01,0.515
4083,0.194,0,0.033,0.587,0.186
4084,0.181,0,0.026,0.441,0.352
